LeadID,VehicleSoldProbability
11117146,0.1173
11262380,0.1173
10912871,0.1173
11222408,0.1173
10912532,0.1173
11227043,0.1173
11383115,0.1173
11484527,0.1173
11475723,0.1173
11187759,0.1173
11310233,0.1173
11464680,0.1173
11488484,0.1173
11313568,0.1173
11479142,0.1173
10986861,0.1173
11109750,0.1173
10899412,0.1173
11052180,0.1172
11123127,0.1172
11265296,0.1172
11396501,0.1172
10981550,0.1172
10983230,0.1172
11424949,0.1172
11468091,0.1172
11439400,0.1172
11502329,0.1172
11261554,0.1172
10981876,0.1172
11068444,0.1172
11491278,0.1172
11498330,0.1172
10830011,0.1172
11363599,0.1172
11152534,0.1172
10868163,0.1172
10797283,0.1171
10956180,0.1171
10827384,0.1171
11391110,0.1171
11174614,0.1171
11251275,0.1171
11444405,0.1171
11370684,0.1171
10899267,0.1171
11434383,0.1171
11251297,0.1171
10979768,0.1171
11355085,0.1171
11493786,0.117
11292237,0.117
11223846,0.117
11275262,0.117
11188571,0.117
10830143,0.117
11505193,0.117
11306854,0.117
10923857,0.117
10843042,0.117
11362643,0.117
10899218,0.117
11378175,0.117
11250350,0.117
11323554,0.117
11408857,0.117
10985913,0.117
10962995,0.117
11026578,0.117
11385057,0.117
11488385,0.117
10860152,0.117
11389219,0.117
11487109,0.1169
10921293,0.1169
11298323,0.1169
11437535,0.1169
11237791,0.1169
11282818,0.1169
11321543,0.1169
10879222,0.1169
11507042,0.1169
11484817,0.1169
10970925,0.1169
11442575,0.1169
11358518,0.1169
11490462,0.1169
11293650,0.1169
11477886,0.1169
11077831,0.1169
11388653,0.1169
11273260,0.1169
11433760,0.1169
11408118,0.1169
10911096,0.1169
11255009,0.1169
10934601,0.1169
11510087,0.1168
11484478,0.1168
11367227,0.1168
10804842,0.1168
11083500,0.1168
10953583,0.1168
10955876,0.1168
11039043,0.1168
11404922,0.1168
10906494,0.1168
11427174,0.1168
11262788,0.1168
10887690,0.1168
11497229,0.1168
11476769,0.1168
10835249,0.1168
11452793,0.1167
10968657,0.1167
11191176,0.1167
11359941,0.1167
11023558,0.1167
11025712,0.1167
10984717,0.1167
11238266,0.1167
11429829,0.1167
11508975,0.1167
11438407,0.1167
11331879,0.1167
11489755,0.1167
10947976,0.1167
11015507,0.1167
11437594,0.1167
10811196,0.1167
11423023,0.1167
11262738,0.1167
11172160,0.1167
11218977,0.1167
10979841,0.1166
11384407,0.1166
11211690,0.1166
11086770,0.1166
11448316,0.1166
11262989,0.1166
11217867,0.1166
11432503,0.1166
11319303,0.1166
10904187,0.1166
10906859,0.1166
11489141,0.1166
10978129,0.1166
11247213,0.1166
10836398,0.1166
10932867,0.1166
11190211,0.1166
11235411,0.1166
10861197,0.1166
11290043,0.1166
10859275,0.1166
11001451,0.1166
10926057,0.1166
11266574,0.1165
10862246,0.1165
11020794,0.1165
11500266,0.1165
11285328,0.1165
11305468,0.1165
11251159,0.1165
10954234,0.1165
11363748,0.1165
11029922,0.1165
11253670,0.1165
11081777,0.1165
11413789,0.1165
11226911,0.1165
11503173,0.1165
11023616,0.1165
11505586,0.1165
11230633,0.1165
11216064,0.1164
11050066,0.1164
11468611,0.1164
11276379,0.1164
11062624,0.1164
10897771,0.1164
11314807,0.1164
11052668,0.1164
10828562,0.1164
11462710,0.1164
11495346,0.1164
11266328,0.1164
10986758,0.1164
11315600,0.1163
11000162,0.1163
11073510,0.1163
11009294,0.1163
11497165,0.1163
11193130,0.1163
11035459,0.1163
11238001,0.1163
10954124,0.1163
10799092,0.1163
11185571,0.1163
11373738,0.1163
11489426,0.1163
11384661,0.1163
11372697,0.1163
11220836,0.1163
11006058,0.1163
11507479,0.1163
11018336,0.1163
11023785,0.1163
10953736,0.1163
11305466,0.1163
10983590,0.1163
11240324,0.1163
11424864,0.1162
11223215,0.1162
10976108,0.1162
11372957,0.1162
11273123,0.1162
10850375,0.1162
11455634,0.1162
11029246,0.1162
11066301,0.1162
10940990,0.1162
11218931,0.1162
11259938,0.1162
11363295,0.1162
11184598,0.1162
11306263,0.1162
10793772,0.1162
10861294,0.1162
10939039,0.1162
11461819,0.1162
10879298,0.1162
11351100,0.1162
11420178,0.1162
10974653,0.1162
11257832,0.1162
11242700,0.1161
11240257,0.1161
11469212,0.1161
11251431,0.1161
11259049,0.1161
11331476,0.1161
11001645,0.1161
11496051,0.1161
10913462,0.1161
11043476,0.1161
11497309,0.1161
11195876,0.1161
11439725,0.1161
11033662,0.1161
11392172,0.1161
10968600,0.1161
10995369,0.1161
11087784,0.1161
10879318,0.1161
10933864,0.1161
11377456,0.1161
11383306,0.1161
11238102,0.1161
11345599,0.1161
11444125,0.1161
11433659,0.1161
11370894,0.1161
11388488,0.1161
11186421,0.116
10851096,0.116
11027839,0.116
11275522,0.116
11360489,0.116
11234065,0.116
10917825,0.116
11347066,0.116
11456247,0.116
11488251,0.116
11406247,0.116
11403861,0.116
11399439,0.116
10942526,0.116
10879339,0.116
11318977,0.116
11453595,0.116
11337676,0.116
11189479,0.116
11367072,0.116
11314942,0.116
10850216,0.1159
11347460,0.1159
11365846,0.1159
11317175,0.1159
11469769,0.1159
11282983,0.1159
11291049,0.1159
11495702,0.1159
11153019,0.1159
11326623,0.1159
11433768,0.1159
11368813,0.1159
11272857,0.1159
10927549,0.1159
10959713,0.1159
11247127,0.1159
11231267,0.1159
10966744,0.1159
11345249,0.1159
11304480,0.1158
11335082,0.1158
11177472,0.1158
11019162,0.1158
11142383,0.1158
10985213,0.1158
11489343,0.1158
11407917,0.1158
11470834,0.1158
10982334,0.1158
11099842,0.1158
11252634,0.1158
10802281,0.1158
11346265,0.1158
11296987,0.1158
11214815,0.1158
10961777,0.1157
11188328,0.1157
11106138,0.1157
11429646,0.1157
10945125,0.1157
11404029,0.1157
11429743,0.1157
10941116,0.1157
11381526,0.1157
11215761,0.1157
11433133,0.1157
10835662,0.1157
10915998,0.1157
11222184,0.1157
11290087,0.1157
11207800,0.1157
11424670,0.1157
11398182,0.1156
11466974,0.1156
11510215,0.1156
11492277,0.1156
11224078,0.1156
10860623,0.1156
11264149,0.1156
11028702,0.1156
11268323,0.1156
11441160,0.1156
11366038,0.1156
10885932,0.1156
10921751,0.1156
11207816,0.1156
11299985,0.1156
11174210,0.1156
11169786,0.1156
10918778,0.1156
11387708,0.1156
11246586,0.1156
11060759,0.1156
11139207,0.1156
10877325,0.1155
11279282,0.1155
11344474,0.1155
11321167,0.1155
11072862,0.1155
11225841,0.1155
11324213,0.1155
11409390,0.1155
10901879,0.1155
11037910,0.1155
11359967,0.1155
11200461,0.1155
11237859,0.1155
10818322,0.1155
10896683,0.1155
11433823,0.1155
11315251,0.1155
11247558,0.1155
10873992,0.1155
11474292,0.1155
11484742,0.1155
11005983,0.1155
10954660,0.1155
10994449,0.1154
11185479,0.1154
11228795,0.1154
11018128,0.1154
10838905,0.1154
11509118,0.1154
11454651,0.1154
11367333,0.1154
11321921,0.1154
11338896,0.1154
11497665,0.1154
11183454,0.1154
10916472,0.1154
11333958,0.1154
11065946,0.1154
11146642,0.1154
11185744,0.1154
10943596,0.1154
10831719,0.1154
10920614,0.1154
10887389,0.1154
11133945,0.1154
11317915,0.1154
11492237,0.1153
11262272,0.1153
11246115,0.1153
11125678,0.1153
11365199,0.1153
11448309,0.1153
11249847,0.1153
11284740,0.1153
11258097,0.1153
10869816,0.1153
11410343,0.1153
10976134,0.1153
11141736,0.1153
11472358,0.1153
11476695,0.1153
10966411,0.1153
11497198,0.1153
11039619,0.1153
10987760,0.1153
11239788,0.1152
11491124,0.1152
11442748,0.1152
11389737,0.1152
11104017,0.1152
11105531,0.1152
11380490,0.1152
10977182,0.1152
11262303,0.1152
11443544,0.1152
11468524,0.1152
11235848,0.1152
10984972,0.1152
11427424,0.1152
11321783,0.1152
11331327,0.1152
11375271,0.1151
11072566,0.1151
11308678,0.1151
11424789,0.1151
11109691,0.1151
11074363,0.1151
11218823,0.1151
11295322,0.1151
10972073,0.1151
10840819,0.1151
11196552,0.1151
11404259,0.1151
11170011,0.1151
11398960,0.1151
11227293,0.1151
10850205,0.1151
11005837,0.1151
11267415,0.1151
11501900,0.1151
10881482,0.1151
11227548,0.1151
10971411,0.115
10851501,0.115
10855487,0.115
10912989,0.115
11344734,0.115
11453437,0.115
11316555,0.115
11204528,0.115
11311035,0.115
11181798,0.115
11471075,0.115
11477398,0.115
11492615,0.115
10881400,0.115
11423833,0.115
11423161,0.115
11333694,0.115
10945432,0.115
11210148,0.1149
11418937,0.1149
11215510,0.1149
10805484,0.1149
11464435,0.1149
11458427,0.1149
11480033,0.1149
11399468,0.1149
11344557,0.1149
10917485,0.1149
11216433,0.1149
11400786,0.1149
11049056,0.1149
11422566,0.1149
11272458,0.1149
11277677,0.1149
11412347,0.1149
10972890,0.1149
10933129,0.1149
11254389,0.1149
11335165,0.1149
11463394,0.1149
11445791,0.1149
10899799,0.1149
11207923,0.1148
11407838,0.1148
11405247,0.1148
11039332,0.1148
11402389,0.1148
10917484,0.1148
10979833,0.1148
10910451,0.1148
11376711,0.1148
11498022,0.1148
11323222,0.1148
10920561,0.1148
10875926,0.1148
11022764,0.1148
11141572,0.1148
11044647,0.1148
10936943,0.1148
11426485,0.1148
10795538,0.1148
10982452,0.1148
11011947,0.1148
10859800,0.1147
11031916,0.1147
11185973,0.1147
10897986,0.1147
11234999,0.1147
11485953,0.1147
11375996,0.1147
11028270,0.1147
11443514,0.1147
11025077,0.1147
10902644,0.1147
11400910,0.1147
10974065,0.1147
10985874,0.1147
11275577,0.1147
11094934,0.1147
11231674,0.1146
11369755,0.1146
11011926,0.1146
11368381,0.1146
10987757,0.1146
11064629,0.1146
11377755,0.1146
11361258,0.1146
11025982,0.1146
11243762,0.1146
11461135,0.1146
11286289,0.1146
11373995,0.1146
11393313,0.1146
10977966,0.1146
11272504,0.1146
11373660,0.1146
11152789,0.1146
11496955,0.1146
11282016,0.1145
11383216,0.1145
10886515,0.1145
11507293,0.1145
11001295,0.1145
11486144,0.1145
11308740,0.1145
11365697,0.1145
11200854,0.1145
11186053,0.1145
11406759,0.1145
11249481,0.1145
11189498,0.1145
10918026,0.1145
11365534,0.1144
11388119,0.1144
10916888,0.1144
11136622,0.1144
10958297,0.1144
11235137,0.1144
11200899,0.1144
10944795,0.1144
10849297,0.1144
11500476,0.1144
11303644,0.1144
11326340,0.1144
10984243,0.1144
10896499,0.1144
11298795,0.1144
11359130,0.1144
10859059,0.1143
11019068,0.1143
11177330,0.1143
11361240,0.1143
11392582,0.1143
11217628,0.1143
11317799,0.1143
11395677,0.1143
11370149,0.1143
10914532,0.1143
10997594,0.1142
11272112,0.1142
11500128,0.1142
11463173,0.1142
10923259,0.1142
10921630,0.1142
11194422,0.1142
10987470,0.1142
11417039,0.1142
11328917,0.1142
11383874,0.1142
10934359,0.1142
11178720,0.1142
10934976,0.1142
11436474,0.1142
11202283,0.1142
10992489,0.1142
11470517,0.1141
11001789,0.1141
11501653,0.1141
11469985,0.1141
11273756,0.1141
11220293,0.1141
11162382,0.1141
11243282,0.1141
11321189,0.1141
11218056,0.1141
10973459,0.1141
10942858,0.1141
11467806,0.1141
11225221,0.1141
10946269,0.1141
11478131,0.1141
11386587,0.1141
11480614,0.1141
11497760,0.1141
11486940,0.1141
11340133,0.1141
11499904,0.1141
11291807,0.1141
11075087,0.114
10933006,0.114
11211147,0.114
11427099,0.114
11145844,0.114
11357775,0.114
11299115,0.114
11049009,0.114
11458325,0.114
11461857,0.114
10805596,0.114
11004356,0.114
11376312,0.114
11172203,0.114
11289903,0.114
11487798,0.114
11187603,0.114
10938086,0.114
11396774,0.1139
11476179,0.1139
10883590,0.1139
11176755,0.1139
11278525,0.1139
11409398,0.1139
11241773,0.1139
11422308,0.1139
10903878,0.1139
11404846,0.1139
11173561,0.1139
10977586,0.1139
10971004,0.1139
11306669,0.1139
11268629,0.1139
10879252,0.1139
10876934,0.1139
11356594,0.1139
11468589,0.1139
11165465,0.1139
11386873,0.1139
11318858,0.1139
11323471,0.1139
11499752,0.1138
10879241,0.1138
11035911,0.1138
11487690,0.1138
10963683,0.1138
11171910,0.1138
10968995,0.1138
11240333,0.1138
11194484,0.1138
11267190,0.1138
11388150,0.1138
10956978,0.1138
11500953,0.1138
11272853,0.1138
11450096,0.1138
11342644,0.1138
11432295,0.1138
11390700,0.1137
11085969,0.1137
11384744,0.1137
11254229,0.1137
11326759,0.1137
11102101,0.1137
10903849,0.1137
11375320,0.1137
11007412,0.1137
11502367,0.1137
11471387,0.1137
11487506,0.1137
11321761,0.1137
11030147,0.1137
11408011,0.1137
11356919,0.1137
11238559,0.1136
11150043,0.1136
11447052,0.1136
11298390,0.1136
11276897,0.1136
10839716,0.1136
11465676,0.1136
11006247,0.1136
11444057,0.1136
11390703,0.1136
11115739,0.1136
10975185,0.1136
11490830,0.1136
11264425,0.1136
10944539,0.1136
11444028,0.1136
11410254,0.1136
10989258,0.1136
11399360,0.1136
11046065,0.1136
11248241,0.1135
11146411,0.1135
10903082,0.1135
11304815,0.1135
11485902,0.1135
11462446,0.1135
11410974,0.1135
11483751,0.1135
11291996,0.1135
10968570,0.1135
11334699,0.1135
11203431,0.1135
11479954,0.1135
11277496,0.1135
11185995,0.1135
11401954,0.1135
11414700,0.1135
10947367,0.1135
10987783,0.1135
11026087,0.1134
11022573,0.1134
11397693,0.1134
11262785,0.1134
11205864,0.1134
11334726,0.1134
11017655,0.1134
10991711,0.1134
11046939,0.1134
11360068,0.1134
11479275,0.1134
10886448,0.1134
11370660,0.1134
11250321,0.1134
11234181,0.1134
11487119,0.1134
11203653,0.1133
11222684,0.1133
11508038,0.1133
11248360,0.1133
11471547,0.1133
11417714,0.1133
11324976,0.1133
10960744,0.1133
10869597,0.1133
11007841,0.1133
11263711,0.1133
11331742,0.1133
11189563,0.1133
11452376,0.1133
10909185,0.1133
11357953,0.1133
11296587,0.1133
11330930,0.1133
11496087,0.1133
11216540,0.1132
11445324,0.1132
11336473,0.1132
11270854,0.1132
11127354,0.1132
11465831,0.1132
11457878,0.1132
11381032,0.1132
11332056,0.1132
11256681,0.1132
10921766,0.1132
10924691,0.1132
11331739,0.1132
11393255,0.1132
11375272,0.1132
11374003,0.1132
11229286,0.1132
11186163,0.1132
11481943,0.1131
10863029,0.1131
10947282,0.1131
11184158,0.1131
11248617,0.1131
11118336,0.1131
11275948,0.1131
11499313,0.1131
11485474,0.1131
11284738,0.1131
10834908,0.1131
10985382,0.1131
11202257,0.1131
11267607,0.1131
11132723,0.1131
11337551,0.1131
10905552,0.1131
11392741,0.1131
10912659,0.113
11254027,0.113
10874474,0.113
10865054,0.113
11248233,0.113
11327639,0.113
11430786,0.113
11470446,0.113
11324544,0.113
11410648,0.113
11324545,0.113
11366859,0.113
11188627,0.113
11457044,0.113
11202832,0.113
11368326,0.113
11222451,0.113
11428968,0.113
10939352,0.113
11067641,0.113
11214885,0.1129
11308668,0.1129
11281864,0.1129
10905386,0.1129
10863139,0.1129
11204110,0.1129
11188696,0.1129
11438918,0.1129
11028321,0.1129
11209855,0.1129
11356593,0.1129
11364501,0.1129
11195254,0.1129
11466121,0.1129
11380540,0.1128
10976843,0.1128
10856121,0.1128
11272829,0.1128
11179847,0.1128
11431871,0.1128
10913600,0.1128
11441640,0.1128
11157224,0.1128
11136375,0.1128
10881407,0.1128
11191204,0.1128
10945689,0.1128
11228607,0.1128
11208503,0.1128
11339392,0.1128
11256221,0.1127
10921419,0.1127
10831397,0.1127
11372488,0.1127
11502521,0.1127
11240799,0.1127
11108233,0.1127
11505650,0.1127
11201397,0.1127
11384512,0.1127
10817100,0.1127
11469039,0.1127
11039282,0.1127
10949860,0.1127
10983922,0.1127
11419847,0.1127
11265052,0.1127
10915745,0.1127
11492052,0.1127
11194681,0.1127
11322634,0.1126
11034413,0.1126
11204749,0.1126
11095140,0.1126
11268033,0.1126
11490607,0.1126
11297450,0.1126
11156404,0.1126
11431917,0.1126
11236868,0.1126
11314813,0.1126
10894014,0.1126
11462131,0.1125
11405171,0.1125
11223579,0.1125
11220786,0.1125
11452743,0.1125
11017237,0.1125
11506359,0.1125
11219933,0.1125
11009874,0.1125
11371027,0.1125
11375402,0.1125
11371806,0.1125
10955502,0.1125
11316723,0.1125
11421355,0.1125
10924217,0.1125
11438289,0.1124
11509005,0.1124
11180006,0.1124
10854522,0.1124
10829335,0.1124
11464788,0.1124
11413576,0.1124
11049598,0.1124
11312212,0.1124
11311381,0.1124
11432098,0.1124
11460389,0.1124
11367221,0.1124
11452783,0.1124
11268292,0.1124
11205265,0.1124
11453687,0.1124
11028946,0.1124
11457629,0.1124
11446447,0.1124
11507298,0.1124
10929531,0.1124
11240641,0.1124
10858694,0.1124
11380436,0.1124
10978604,0.1124
11188720,0.1124
11506063,0.1123
11497638,0.1123
11309621,0.1123
10803115,0.1123
11086930,0.1123
10941813,0.1123
11216905,0.1123
11227349,0.1123
11455883,0.1123
11040494,0.1123
10997766,0.1123
11339277,0.1123
11455199,0.1123
11056464,0.1123
11261775,0.1123
11337041,0.1123
11433666,0.1123
11334210,0.1123
11287638,0.1123
11405935,0.1123
10940993,0.1122
10986533,0.1122
11329254,0.1122
11443320,0.1122
10941095,0.1122
11348632,0.1122
11265421,0.1122
11450308,0.1122
11497995,0.1122
11476762,0.1122
11460963,0.1122
11181337,0.1122
10851286,0.1122
11229158,0.1122
11463453,0.1122
11417560,0.1122
11456000,0.1122
10997753,0.1122
11506576,0.1122
11465089,0.1122
10848775,0.1122
11021817,0.1121
11490491,0.1121
11279383,0.1121
11208018,0.1121
11106766,0.1121
11388024,0.1121
11393787,0.1121
11469454,0.1121
10898943,0.1121
11265432,0.1121
11497950,0.1121
11177208,0.1121
11280299,0.1121
11405893,0.1121
11109133,0.1121
11431920,0.1121
11397980,0.1121
10960175,0.1121
11293524,0.1121
11369876,0.1121
11203560,0.1121
11266132,0.1121
11417261,0.1121
11267471,0.112
11403471,0.112
11194662,0.112
11254771,0.112
11475800,0.112
11510752,0.112
11454859,0.112
11431817,0.112
10893858,0.112
11437011,0.112
11369373,0.112
11481986,0.112
10956159,0.112
11460135,0.112
10822186,0.112
11342381,0.112
11490632,0.112
10952267,0.112
11273669,0.112
11221593,0.112
10980690,0.112
10988797,0.112
11357230,0.112
11373575,0.112
10817695,0.1119
10798321,0.1119
11449131,0.1119
11478300,0.1119
11433642,0.1119
11255781,0.1119
11271093,0.1119
10922489,0.1119
11461409,0.1119
11396739,0.1119
11280731,0.1119
11329448,0.1119
11476107,0.1119
11257275,0.1118
11192871,0.1118
11017799,0.1118
11362206,0.1118
11439328,0.1118
11218351,0.1118
10886912,0.1118
11388029,0.1118
11459650,0.1118
11484905,0.1118
11176159,0.1118
10925964,0.1118
11202049,0.1118
11258897,0.1118
11259292,0.1118
11408523,0.1118
11427640,0.1118
10886718,0.1118
11498113,0.1117
11265719,0.1117
11250703,0.1117
11050201,0.1117
11282655,0.1117
11432196,0.1117
11403852,0.1117
10893462,0.1117
11301451,0.1117
11200004,0.1117
11255728,0.1117
11380503,0.1117
11472632,0.1117
10894004,0.1117
11375973,0.1117
11329595,0.1117
11233264,0.1117
11250286,0.1117
11466544,0.1117
11487084,0.1117
11267153,0.1117
10917238,0.1116
11043736,0.1116
11498083,0.1116
10797815,0.1116
11068764,0.1116
11397829,0.1116
11454369,0.1116
11204467,0.1116
11228308,0.1116
11280259,0.1116
11466083,0.1116
11072036,0.1116
11271755,0.1116
11398212,0.1116
11419787,0.1116
11438016,0.1116
11357997,0.1116
10907715,0.1115
11357274,0.1115
11445312,0.1115
11344422,0.1115
11403202,0.1115
11079173,0.1115
11323272,0.1115
11300791,0.1115
11197340,0.1115
11144201,0.1115
10893956,0.1115
11257983,0.1115
10914164,0.1115
10932210,0.1115
11117897,0.1115
11486720,0.1115
11344627,0.1114
10872687,0.1114
11292150,0.1114
11447686,0.1114
11465710,0.1114
10811659,0.1114
11248952,0.1114
11413531,0.1114
11478598,0.1114
11370799,0.1114
11230857,0.1114
11232100,0.1114
10944497,0.1114
11270979,0.1114
10801976,0.1114
11341377,0.1114
11261522,0.1114
10883523,0.1114
11466523,0.1114
11452716,0.1114
11264695,0.1113
11389437,0.1113
11252481,0.1113
10866002,0.1113
11163342,0.1113
11358411,0.1113
10942240,0.1113
11218735,0.1113
11254252,0.1113
11508964,0.1113
11302887,0.1113
10901220,0.1113
11443671,0.1113
11131170,0.1113
11203297,0.1113
11453232,0.1113
11481937,0.1113
11184954,0.1113
11340887,0.1113
11390677,0.1113
11495423,0.1112
11341801,0.1112
11451171,0.1112
11497207,0.1112
11267841,0.1112
11422065,0.1112
11037992,0.1112
11466067,0.1112
11495910,0.1111
11444234,0.1111
11445454,0.1111
11435592,0.1111
11427787,0.1111
11271809,0.1111
11231298,0.1111
10920638,0.1111
11508954,0.1111
11291210,0.1111
11015127,0.1111
11254304,0.1111
11286527,0.1111
10985921,0.1111
11478900,0.1111
11079924,0.1111
10900339,0.1111
11208015,0.1111
11377193,0.1111
10929370,0.1111
10842506,0.1111
11459515,0.1111
11456501,0.1111
11403786,0.1111
10961156,0.1111
11253582,0.1111
11169992,0.1111
11447392,0.1111
11486367,0.111
11117412,0.111
10993828,0.111
11466900,0.111
10866644,0.111
11453050,0.111
10901219,0.111
11442483,0.111
11360344,0.111
11498046,0.111
11310863,0.111
10961405,0.111
11344596,0.111
11022027,0.1109
11428122,0.1109
11311911,0.1109
11290437,0.1109
11320467,0.1109
11374996,0.1109
11312910,0.1109
11373392,0.1109
11092326,0.1109
11244419,0.1109
10830838,0.1109
11236983,0.1109
11027329,0.1109
10865323,0.1109
10970784,0.1109
11202787,0.1109
10917117,0.1109
11434711,0.1109
11453988,0.1109
11151483,0.1109
11093901,0.1109
11181557,0.1109
11436156,0.1109
11093982,0.1108
11313459,0.1108
10865330,0.1108
10960136,0.1108
11487731,0.1108
11192892,0.1108
11193060,0.1108
10931554,0.1108
11080581,0.1108
10986600,0.1108
11230233,0.1108
11462936,0.1108
11491793,0.1108
10958628,0.1108
11197092,0.1108
10962467,0.1108
10828575,0.1108
11282682,0.1108
11071047,0.1108
10797318,0.1107
11004852,0.1107
11005372,0.1107
11386469,0.1107
11214110,0.1107
11177819,0.1107
11230171,0.1107
11004638,0.1107
11085928,0.1107
11502461,0.1107
11359696,0.1107
10917510,0.1107
11099787,0.1107
11189659,0.1107
11211572,0.1107
11410519,0.1107
11299110,0.1107
10994176,0.1107
11228744,0.1107
11215569,0.1107
11318547,0.1106
11303483,0.1106
11283189,0.1106
10968951,0.1106
11417307,0.1106
11491480,0.1106
11180426,0.1106
11014052,0.1106
11290439,0.1106
11186427,0.1106
11236720,0.1106
11438183,0.1106
11276960,0.1106
10888002,0.1106
10886785,0.1106
10996692,0.1106
11459658,0.1106
10948458,0.1106
11490827,0.1106
11502524,0.1106
10985944,0.1106
10901222,0.1106
11143622,0.1106
11344864,0.1105
11193250,0.1105
11407175,0.1105
11504621,0.1105
10971540,0.1105
10816056,0.1105
11506132,0.1105
11287218,0.1105
11363000,0.1105
11364292,0.1105
11325339,0.1105
11372654,0.1105
11401948,0.1105
11365343,0.1105
11223022,0.1105
11035774,0.1104
11495787,0.1104
10859504,0.1104
11411049,0.1104
10877543,0.1104
10970087,0.1104
11174315,0.1104
10893225,0.1104
11038642,0.1104
11208678,0.1104
10992797,0.1104
11497794,0.1104
11405693,0.1104
11008971,0.1103
11347850,0.1103
11262246,0.1103
11358853,0.1103
11470289,0.1103
11307432,0.1103
11257767,0.1103
11410954,0.1103
11334429,0.1103
11319207,0.1103
11228484,0.1103
11003249,0.1103
11342335,0.1103
10968852,0.1103
11284005,0.1103
11110229,0.1103
11386550,0.1102
11331521,0.1102
11025135,0.1102
11324393,0.1102
11318636,0.1102
11234778,0.1102
11033266,0.1102
11417177,0.1102
11456321,0.1102
11459577,0.1102
11291909,0.1102
11261102,0.1102
11497949,0.1102
11475398,0.1101
11363966,0.1101
11460410,0.1101
11132125,0.1101
11207271,0.1101
11189268,0.1101
11431187,0.1101
10910466,0.1101
10876624,0.1101
11401489,0.1101
10948416,0.1101
11282797,0.1101
10860899,0.1101
11364657,0.11
10884731,0.11
11258686,0.11
11329560,0.11
11036361,0.11
11368818,0.11
11047872,0.11
11491235,0.11
11394675,0.11
11441285,0.11
10871253,0.11
11226874,0.11
11057141,0.11
10881789,0.11
11364116,0.11
11021111,0.11
11289676,0.11
11273915,0.11
10889157,0.1099
11101192,0.1099
11363010,0.1099
11371386,0.1099
11139266,0.1099
11256251,0.1099
11337162,0.1099
11021836,0.1099
11218237,0.1099
11266021,0.1099
11400809,0.1099
11040805,0.1099
11313574,0.1099
10947378,0.1099
11122693,0.1099
11002344,0.1098
11252432,0.1098
11071570,0.1098
11018518,0.1098
11207634,0.1098
11248649,0.1098
10860747,0.1098
10909677,0.1098
11172892,0.1098
11458259,0.1098
11358805,0.1098
11510392,0.1098
11281829,0.1098
10941385,0.1098
11452091,0.1097
11029610,0.1097
11464785,0.1097
11272634,0.1097
11436984,0.1097
11471516,0.1097
10950618,0.1097
11491380,0.1097
10969598,0.1097
11190053,0.1097
11288235,0.1097
11437358,0.1097
10952470,0.1097
11321649,0.1097
11253491,0.1097
10952330,0.1097
11475908,0.1097
11252516,0.1097
10902767,0.1096
10897255,0.1096
10888382,0.1096
11508527,0.1096
10989642,0.1096
11449729,0.1096
11506907,0.1096
11217150,0.1096
11417750,0.1096
11240807,0.1096
11211883,0.1096
11235055,0.1096
11363688,0.1096
11485066,0.1096
11485080,0.1096
11336978,0.1096
10987310,0.1096
11342594,0.1096
11210325,0.1096
11505770,0.1096
11484220,0.1096
10905857,0.1096
11496714,0.1096
11192210,0.1095
11418916,0.1095
10896394,0.1095
10907753,0.1095
11482056,0.1095
10924601,0.1095
11238130,0.1095
10904592,0.1095
11445337,0.1095
11412541,0.1095
11479391,0.1095
11432799,0.1095
11287145,0.1095
10893318,0.1095
11330475,0.1095
11170988,0.1095
11422145,0.1095
11391589,0.1095
11356630,0.1095
10999984,0.1095
11417098,0.1095
11245406,0.1095
11383510,0.1095
11000701,0.1094
10885490,0.1094
11347841,0.1094
11287121,0.1094
10858128,0.1094
11258120,0.1094
11325651,0.1094
11486912,0.1094
11397745,0.1094
11293849,0.1094
11472039,0.1094
11476929,0.1094
11062321,0.1094
11491630,0.1094
11500983,0.1093
11472030,0.1093
11233168,0.1093
11497709,0.1093
11214381,0.1093
11437489,0.1093
11258113,0.1093
11461047,0.1093
11459355,0.1093
11429052,0.1093
11459358,0.1093
11473720,0.1093
11357748,0.1093
11247069,0.1093
11359302,0.1092
11325531,0.1092
11450925,0.1092
11432459,0.1092
10845777,0.1092
11258121,0.1092
11437531,0.1092
11494835,0.1092
11279154,0.1092
11497686,0.1092
11442318,0.1092
11503678,0.1092
11333287,0.1092
11501922,0.1092
11491596,0.1092
11190738,0.1092
11312115,0.1092
11262665,0.1092
11421756,0.1092
11283319,0.1092
11301188,0.1092
10960205,0.1092
10972037,0.1092
11382515,0.1091
10964978,0.1091
11498558,0.1091
11267349,0.1091
10975007,0.1091
11276375,0.1091
10828004,0.1091
11468571,0.1091
11348548,0.1091
11491330,0.1091
11487117,0.1091
11387922,0.1091
11455896,0.1091
11213634,0.1091
10975487,0.1091
11174360,0.1091
11281356,0.1091
11454877,0.1091
11506069,0.1091
11383332,0.1091
11239403,0.1091
10843887,0.1091
11454745,0.109
10851939,0.109
11489538,0.109
11444287,0.109
10894046,0.109
11469149,0.109
11447012,0.109
11491787,0.109
11491961,0.109
10898736,0.109
11507901,0.109
11459890,0.109
11495507,0.1089
11495437,0.1089
11264009,0.1089
11508369,0.1089
11030927,0.1089
11444067,0.1089
11042933,0.1089
10959376,0.1089
10947819,0.1089
10998784,0.1089
11503240,0.1089
